player_id,player_name,season,position_group,PC1,PC2
player_6013221752df,Blind,2021-2022,Defender,5.079895379543428,-1.3998773286092538
player_a701e725e7ba,L. Hernández,2021-2022,Defender,6.306212801376648,-3.9326054252295766
player_ca64316c32b0,J. Timber,2021-2022,Midfielder,5.549833820973554,-3.652433333563283
player_2efb46bed4b7,Jorginho,2021-2022,Unknown,5.754016758673801,-0.2669467121736394
player_0b2bcd11583b,Gonçalo Inácio,2021-2022,Defender,2.8900937250111918,-2.2390280282021395
player_a19a9f8f7b6e,Álvarez,2021-2022,Midfielder,6.6091735215299945,-2.9715979125270673
player_4866450eaa39,Alex Sandro,2021-2022,Unknown,3.7229971991716524,-1.2266333929483735
player_4c6aa22ff0ca,Alonso,2021-2022,Defender,4.06711274220116,-0.40772598781697655
player_c99868052fb8,Everton,2021-2022,Unknown,2.051123995202692,0.9359962636681933
player_19c9bef0eba8,Džeko,2021-2022,Forward,3.750545237999127,6.473799212793732
player_0d6e68743927,Vanaken,2021-2022,Midfielder,3.935510256627198,2.803050817027635
player_a1d1035cd9af,S. Thill,2021-2022,Midfielder,3.955413773639553,2.092800139418405
player_4ee629e83bc5,Coates,2021-2022,Defender,3.243462710175101,-0.05910280512712793
player_49a30d03c669,Arnold,2021-2022,Midfielder,4.708404178898915,-1.014757520566026
player_bbad900e63b4,Cristiano,2021-2022,Defender,2.8226130684838893,-0.4231781257484568
player_79c08c1b7f4d,Zabarnyi,2021-2022,Defender,2.5555970804756174,-2.3407110004002147
player_cebdd715d4ec,Fernando,2021-2022,Unknown,4.046145434958173,-0.5254038888785285
player_ddfd7f4f2f6e,Fernando Costanza,2021-2022,Defender,3.312745833875438,-2.9122018862302705
player_eed346aede1c,Dodô,2021-2022,Defender,3.531943095744611,-1.9423995505979372
player_59acab823939,Barrios,2021-2022,Midfielder,3.7010638287414053,-3.0715133584665444
player_9c8a10405c0a,Lacroix,2021-2022,Defender,3.005762003201359,-2.547579307824096
player_f4dfad803df8,Hendry,2021-2022,Defender,2.407707259681835,-1.7230337258973571
player_4db2e1c94577,Arboleda,2021-2022,Defender,1.5356018896375125,-1.8031485192577734
player_06ccd8ba0126,Dulanto,2021-2022,Defender,3.3945055004804487,-2.795321165329119
player_ce076e8d8d1a,Bounou,2021-2022,Goalkeeper,0.8748103713374245,-0.5058824068287686
player_03bc3384bc6e,Kobel,2021-2022,Goalkeeper,1.0241068655681527,-0.6118352885961085
player_d7796b426771,Mignolet,2021-2022,Goalkeeper,1.1323621880264825,-0.593380486505349
player_780e05d22aa1,Musso,2021-2022,Goalkeeper,0.8385288643660654,-0.3700153383517483
player_0823999b8498,Pasveer,2021-2022,Goalkeeper,1.3144313924844497,-0.8177277792370582
player_325f7e86ec8b,Grbić,2021-2022,Goalkeeper,0.6509083882335952,0.005032165282680608
player_705dd27cd1bd,Diogo Costa,2021-2022,Unknown,1.1350879967956844,-0.44408603609571895
player_46a5916b7332,Ter Stegen,2021-2022,Goalkeeper,1.237172973909389,-0.7813059070754984
player_942402399e3d,Locatelli,2021-2022,Midfielder,4.218941150515849,-2.430234750237808
player_c9218806d39b,Diego Carlos,2021-2022,Unknown,3.6097955896457727,-2.391991099076774
player_19822b1b15d9,Mount,2021-2022,Midfielder,4.00982561106295,1.0010991009804069
player_7d453b8d4ded,Rabiot,2021-2022,Midfielder,4.036290156971018,-1.519095173838899
player_2634dfc13399,Sydorchuk,2021-2022,Midfielder,3.4444589071163736,-1.9874830577539944
player_b2101f1f0d72,Maguire,2021-2022,Defender,3.6283760000075147,-0.9907993122991194
player_20078ffcf683,João Palhinha,2021-2022,Unknown,5.525222058217142,-3.2013427194867194
player_1e75f26b622c,Tiago Djaló,2021-2022,Unknown,2.8469813156005617,-2.534155391609671
player_007678d52721,Moumi Ngamaleu,2021-2022,Midfielder,4.156563437411883,0.04487994422058766
player_4287783ec77a,Perišić,2021-2022,Midfielder,3.4047785645482223,0.8728275271165068
player_e1ec3c9030a5,Nkunku,2021-2022,Midfielder,5.239606108919128,6.257064478181086
player_3c32e93633ab,Traore,2021-2022,Midfielder,3.012553269791077,2.2538085958923735
player_68e5cc24a84e,Burak Yılmaz,2021-2022,Forward,2.1013874354723487,1.8262809254945551
player_a36f3380b794,Pedro Porro,2021-2022,Unknown,2.7223961801140923,0.8486599783718356
player_7572559ca86e,Lang,2021-2022,Forward,3.4375402860232094,1.212348403172103
player_d11b0b9d97a6,Clinton Mata,2021-2022,Unknown,2.2217082457812616,-0.9230162956643939
player_d3ec120706f7,Freuler,2021-2022,Midfielder,4.220900552967089,0.05807087512330229
player_43f8b68f416d,Depay,2021-2022,Forward,1.4582862281446003,-0.07698653939326927
player_112495f403ec,Gerard Moreno,2021-2022,Unknown,3.7656051456022452,4.334167343949545
player_abb5247cdbdf,Lo Celso,2021-2022,Midfielder,3.5486887774632123,-2.0936376904964367
player_9c7e5762ebf5,F. de Jong,2021-2022,Midfielder,3.4701572594492873,-2.0570559264540247
player_4fd5feffffe5,Morata,2021-2022,Forward,2.7097211351947212,4.020528859264751
player_cfea3f3802dc,Bruno Fernandes,2021-2022,Unknown,4.957745020025057,1.2701415421780784
player_3be92d68de81,Griezmann,2021-2022,Forward,4.576175836729567,3.5985675366130367
player_751b1bc0d79e,Sučić,2021-2022,Midfielder,2.5565592503121177,0.7580498671475238
player_ce51f1ea62fa,Süle,2021-2022,Defender,3.5713563052956645,-3.2856082767985013
player_4a0aba13f2c5,Yaremchuk,2021-2022,Forward,3.398811290911232,5.0063725061707585
player_b093daa51bcc,Sarabia,2021-2022,Forward,2.0994467713929628,2.9752573713689374
player_92066ccff864,Matheus Nunes,2021-2022,Unknown,2.981352271907459,-0.3685238610883244
player_b4cc344d25a2,James,2021-2022,Defender,4.1752202425218945,-0.05594727452231494
player_5deacff4f8f6,Aebischer,2021-2022,Midfielder,3.8753002211003422,-1.574387859611966
player_eca7e86dc137,Bellingham,2021-2022,Midfielder,5.361144699496215,0.4759666583214304
