player_id,player_name,position_group,degree,weighted_degree,pagerank,betweenness,closeness,eigenvector
player_a50a56678996,Sharani Zuberu,Defender,8,2.936557550943915,0.0001164296744379514,7.82789698324344e-06,0.2377025209101012,3.861622885076691e-08
player_328d2e93edbd,Simone Pafundi,Forward,8,1.6296227669595904,0.00011634430421267493,0.00010062118582410065,0.259547834972538,7.084609377022471e-07
player_0eb179b9b8c0,Larsson,Defender,10,2.500130278529935,0.00011628554896129622,0.003977171621411698,0.2720396278198005,2.1673676096559066e-07
player_b61a4dcfaf07,Jérôme Hergault,Defender,8,2.2025316690675933,0.00011591462531691641,2.29909880163697e-05,0.23375129414471413,1.821053096462719e-08
player_727a97a46d87,Lukáš Sadílek,Midfielder,10,2.1024377417819693,0.00011585117078059001,0.0003474166215854828,0.27769046805603004,1.0321000194280566e-05
player_1e378301b5a3,Christian Bolanos,Midfielder,11,2.749307040935657,0.00011564074502087003,0.0003286923965449197,0.2834228328335309,6.460665966325405e-05
player_c498ed87a862,Reiss Nelson,Forward,9,1.7087357663159985,0.00011562032059262648,0.000695466766347391,0.26460055993228726,1.173318802330915e-06
player_8acc05a92c25,Yoann Gourcuff,Midfielder,10,2.490507222546407,0.00011560553728099911,7.548488692579433e-05,0.25943185445260136,4.172277603700509e-05
player_384a03c68c24,Andrea Conti,Defender,9,2.641415018762935,0.00011549805537370257,0.00022681893638794634,0.26527415143603134,2.974883209389101e-07
player_2ebf0dbc8299,Georges Mikautadze,Forward,8,1.3872936149882917,0.00011545612624482091,0.00017122892743855425,0.22532712353071635,9.196965656206898e-09
player_ba7f27aad714,Kolovos,Midfielder,8,2.061893807812818,0.00011521897779971367,1.4928390234116263e-05,0.23480471458285185,5.000547412056313e-06
player_078c007bd92d,Diego,Forward,9,2.109561794861213,0.00011511489122905655,0.00011446376748306594,0.27057256990679096,3.36041107269162e-07
player_cb2a6b634f36,Coke,Defender,10,2.433381602582731,0.00011505812853803047,0.00019871031963623173,0.26990768413362554,4.4331925736661844e-07
player_4819aef7f4a9,Oscar Gloukh,Midfielder,10,2.8368960449965956,0.00011499100228717522,1.8677169182993245e-05,0.26236281471917366,3.365085002311465e-05
