player_id,degree,strength,pagerank,eigenvector,betweenness
player_62aaf8724952,20,6.622726184899524,1.1507419008914654e-05,0.0,0.001216058650651674
player_ed52ac169a9e,59,22.77491791873423,3.0920757959970364e-05,0.0,0.02761838210239373
player_eb339db9cbfb,45,17.975010872799416,2.601642988376595e-05,0.0,0.0038201986966521846
player_eb8f341d651d,19,7.2112296846243815,9.797378933473307e-06,0.0,0.00279461091234347
player_673160b217a1,11,3.01272480021579,5.659136253869163e-06,0.0,0.0018549812590510264
player_a218b248bdb4,38,12.565207228673177,1.98566807720255e-05,0.0,0.006839780858676207
player_15ee9f0a5ec3,56,21.207730878969482,2.8408752589454748e-05,0.0,0.014521946077178634
player_ac6060a318e0,38,13.480140737439628,1.9978669260785616e-05,0.0,0.011925978575687878
player_7609badf7165,20,8.704541524151894,1.1213085295280312e-05,0.0,0.0010915804157083226
player_5ef16e17864d,70,28.367034986753573,3.83756921248388e-05,0.0,0.02459627097708493
player_813ffd06e403,43,17.079019463176966,2.1897698046738187e-05,0.0,0.0036991012863105883
player_9272cbb9e792,41,15.782482730605246,2.2740547774336923e-05,0.0,0.008354203935599283
player_b243bf1b08da,12,4.844952569505598,7.275159613046601e-06,0.0,0.0002605630803305222
player_3f70d0c0c956,7,3.3671425022375936,4.610153116125335e-06,0.0,3.9930999233324814e-07
player_2a35e3cabdbc,52,21.5773089994729,2.807279118048844e-05,0.0,0.013729448845727915
player_d11a5c2af292,13,4.449876846741457,7.840642067094344e-06,0.0,0.0005531242013800153
player_fd175a3edd91,54,23.177301321521167,2.8750687410762804e-05,0.0,0.00710375138427464
player_0702e6dee64e,82,36.73376943661786,4.3591767525969806e-05,0.0,0.010223533733708151
player_003b56824ec2,17,7.459418354407701,1.0643424694802778e-05,0.0,0.0008609922054689496
player_85ff19a0b162,33,12.203591715108807,1.6146875544287523e-05,0.0,0.012285969844109379
player_df86b70da7cf,40,16.589105283274712,2.1338123272660486e-05,0.0,0.014342496166624072
player_b34f06e90756,5,2.658022718013952,4.1123718223735045e-06,0.0,2.2361359570661897e-06
player_b77304495829,58,25.251513023533693,3.1509864397168826e-05,0.0,0.0053886883465371835
player_3dc8b54e9504,7,3.5992006756545876,4.686414473527463e-06,0.0,1.2511713093108441e-06
player_8e57beea2c07,6,2.3356001578654366,3.621215775516955e-06,0.0,0.0025093704744867536
player_7853274de857,7,3.2473301705290476,4.502630562930863e-06,0.0,1.703722633955192e-06
player_b214680220cb,18,5.394150348617524,9.844982792936257e-06,0.0,0.007157019337251895
player_004ab6d016c6,18,6.481027618900508,9.388613166815645e-06,0.0,0.0009203296703296702
player_8c88622a9a5d,84,36.34307342925542,4.5789949133607115e-05,0.0,0.03249241311014567
player_4fb98a432b0a,30,11.331625058426177,1.586249482170095e-05,0.0,0.010516227958088422
player_212a81a976df,30,13.059065835561263,1.6412768656658158e-05,0.0,0.006534574921202828
player_f4e1b0df6006,10,4.344706939901598,6.050541250296122e-06,0.0,0.0019374520828009199
player_a22c7376a166,65,26.673072055059322,3.473124234336592e-05,0.0,0.004802101967799642
player_9f511b73b7a1,13,5.181635695292269,8.157543324350292e-06,0.0,0.0018670670414856461
player_053afce6ba98,67,23.56990256134256,3.459818159515802e-05,0.0,0.016785288355055796
player_8456a67ad8db,32,13.522944963361129,1.8425175326481412e-05,0.0,0.0017719247806457109
player_a8e406c7124f,49,21.7942829987976,2.633932139519613e-05,0.0,0.0037908893432149243
player_552b26efe45e,23,8.58378783710475,1.2959053504762055e-05,0.0,0.0014066093789930998
player_c56ff25e9b95,5,2.005367730117875,3.428797636030238e-06,0.0,1.687750234261862e-05
player_3716114b005e,6,2.289679020446685,3.6307303769478492e-06,0.0,0.004467267228895136
player_4a944f6b20b3,52,19.826953145189666,2.9113744775358828e-05,0.0,0.006727095578839764
player_40d69f63ca05,37,14.676018764099748,2.0064600674199128e-05,0.0,0.0017687569213732004
