player_id,player_name,nationality,age,height_cm,weight_kg,position,team_id
player_e500ca45c3b8,José Morales,Spain,NULL,180,70,Forward,team_3e0ef33c950b
player_4c64c4cbf0df,Yeremy,Spain,NULL,172,70,Forward,team_3e0ef33c950b
player_36914dcf7133,Javier García,Spain,NULL,173,NULL,Goalkeeping,team_3e0ef33c950b
player_3f59f6e058d7,David Byazrov,Russia,NULL,190,78,Goalkeeper,team_d41d8cd98f00
player_2c42e5cf1cdb,Ivan,Brazil,NULL,194,96,Goalkeeper,team_64208223658a
player_d9a5a9c2b034,Mikhail Kerzhakov,Russia,NULL,191,88,Goalkeeper,team_64208223658a
player_612703faa637,Georgiy Korolev,Russia,NULL,196,80,Goalkeeper,team_64208223658a
player_94c3d7a13fdf,Daniil Odoevskiy,Russia,NULL,190,78,Goalkeeper,team_64208223658a
player_52d58c912c8d,Arsen Adamov,Russia,NULL,180,69,Defender,team_64208223658a
player_6f15d4e76a53,Nuraly Alip,Kazakhstan,NULL,190,70,Defender,team_64208223658a
player_ddb1f40d0507,Dmitriy Chistyakov,Russia,NULL,185,79,Defender,team_64208223658a
player_fdd000e34602,Vyacheslav Karavaev,Russia,NULL,175,70,Defender,team_64208223658a
player_5db676ff77bf,Danil Krugovoy,Russia,NULL,175,70,Defender,team_64208223658a
player_c2c2dbb80d8c,Rodrigão,Brazil,NULL,191,89,Defender,team_64208223658a
player_a6429355870e,Wilmar Barrios,Colombia,NULL,178,74,Midfielder,team_64208223658a
player_46ce9e148c4c,Aleksandr Erokhin,Russia,NULL,195,80,Midfielder,team_64208223658a
player_f6329cabb3ab,Evgeny Kim,Russia,NULL,181,72,Midfielder,team_64208223658a
player_a1770a54a751,Daler Kuzyaev,Russia,NULL,182,74,Midfielder,team_64208223658a
player_27654f0880c6,Dmitriy Sergeev,Russia,NULL,183,73,Midfielder,team_64208223658a
player_a0519896e9d6,Kirill Stolbov,Russia,NULL,NULL,NULL,Midfielder,team_d41d8cd98f00
player_3cb622dbb8e9,Zelimkhan Bakaev,Russia,NULL,180,77,Forward,team_64208223658a
player_84b44d39401c,Mateo Cassierra,Colombia,NULL,183,75,Forward,team_64208223658a
player_5f22843267f4,Gustavo Mantuan,Brazil,NULL,174,NULL,Forward,team_64208223658a
player_f5fb62820a74,Andrey Mostovoy,Russia,NULL,180,77,Forward,team_64208223658a
player_286407a0e368,Ivan Sergeev,Russia,NULL,184,75,Forward,team_64208223658a
player_ef8dae5ba347,Aleksey Sutormin,Russia,NULL,188,79,Forward,team_64208223658a
player_5c3a7c83f87e,Mikhail Biryukov,Russia,NULL,190,87,Goalkeeping,team_64208223658a
player_2a0b01111437,Miralem Pjanić,Bosnia-Herzegovina,NULL,178,72,Emirates,team_d41d8cd98f00
player_ed3e4c806dbf,Nico Tagliafico,Argentina,NULL,172,65,Defender,team_d41d8cd98f00
player_5b7713deb05a,Tabata,Brazil,NULL,175,72,Forward,team_d41d8cd98f00
player_fae33f946190,Perr Schuurs,Netherlands,NULL,191,87,Defender,team_d41d8cd98f00
player_69801f639aca,Adama Traoré I,Mali,NULL,177,74,Forward,team_d41d8cd98f00
player_e85024bad617,Momo Yansane,Guinea,NULL,180,79,Forward,team_d41d8cd98f00
player_ed726b2e64aa,Jasurbek Yakhshiboev,Uzbekistan,NULL,178,74,Forward,team_d41d8cd98f00
player_ed1ea4d57c26,Sébastien Thill,Luxembourg,NULL,178,70,Midfielder,team_d41d8cd98f00
player_694f57bfca94,Ivan Perišić,Croatia,NULL,186,80,Midfielder,team_d41d8cd98f00
player_f5f4e7809f04,Boban Nikolov,North Macedonia,NULL,182,72,Midfielder,team_d41d8cd98f00
player_0068b91ea0ee,Éverton,Brazil,NULL,174,72,Forward,team_d41d8cd98f00
player_a13ae413c9e3,Nicolas Moumi Ngamaleu,Cameroon,NULL,181,74,Midfielder,team_d41d8cd98f00
player_454750fc4518,Jordan Siebatcheu,USA,NULL,190,84,Forward,team_d41d8cd98f00
player_07c3af02b38c,Aleksey Miranchuk,Russia,NULL,182,74,Midfielder,team_d41d8cd98f00
player_8d61a0ad3c02,Josip Iličič,Slovenia,NULL,190,79,Forward,team_d41d8cd98f00
player_3d5ba8a89689,Silvan Hefti,Switzerland,NULL,183,80,Defender,team_d41d8cd98f00
player_7326d1347ee4,Renato Steffen,Switzerland,NULL,170,65,Midfielder,team_d41d8cd98f00
player_c390db3c5325,Jonathan Ikoné,France,NULL,175,67,Forward,team_d41d8cd98f00
player_c5c8ac129f97,Sardar Azmoun,Iran,NULL,186,79,Forward,team_d41d8cd98f00
player_dc3575694754,Magomed Ozdoev,Russia,NULL,184,78,Midfielder,team_d41d8cd98f00
player_a5d35d9c1d3e,Serge Aurier,Ivory Coast,NULL,176,76,Defender,team_d41d8cd98f00
player_3caa9ba5bef7,Jan Olschowsky,Germany,NULL,182,79,Goalkeeper,team_371140b8ed4d
player_2cfa7177f640,Tobias Sippel,Germany,NULL,183,78,Goalkeeper,team_371140b8ed4d
player_d46337aaf7fc,Marvin Friedrich,Germany,NULL,192,83,Defender,team_371140b8ed4d
player_836a20155357,Ko Itakura,Japan,NULL,186,75,Defender,team_371140b8ed4d
player_0afb9b50e2d4,Tony Jantschke,Germany,NULL,177,76,Defender,team_371140b8ed4d
player_4503113063a1,Luca Netz,Germany,NULL,180,83,Defender,team_371140b8ed4d
player_6669ae38d07b,Joe Scally,USA,NULL,184,80,Defender,team_371140b8ed4d
player_1ee9c1ef0c6c,Yvandro Borges Sanches,Luxembourg,NULL,175,67,Midfielder,team_371140b8ed4d
player_e05579ffcba5,Oscar Fraulo,Denmark,NULL,180,77,Midfielder,team_371140b8ed4d
player_04399bdbc646,Patrick Herrmann,Germany,NULL,179,71,Midfielder,team_371140b8ed4d
player_0fb00990110f,Kouadio Koné,France,NULL,185,80,Midfielder,team_371140b8ed4d
player_83f53334f99f,Torben Müsel,Germany,NULL,185,80,Midfielder,team_371140b8ed4d
player_a585a733b43d,Conor Noß,Ireland,NULL,181,72,Midfielder,team_d41d8cd98f00
player_bbed7c884a8a,Rocco Reitz,Germany,NULL,176,75,Midfielder,team_371140b8ed4d
player_1fc89dd3d53e,Jacob Italiano,Australia,NULL,177,74,Forward,team_371140b8ed4d
player_b1f84eef9838,Nathan N'Goumou,France,NULL,182,70,Forward,team_371140b8ed4d
player_f5765cf4823d,Hannes Wolf,Austria,NULL,179,69,Forward,team_371140b8ed4d
player_59b2ed315644,Uwe Kamps,Germany,NULL,180,79,Goalkeeping,team_371140b8ed4d
player_85f7782230b3,Fabian Otte,Germany,NULL,187,75,Goalkeeping,team_371140b8ed4d
player_23d87885ca5b,Chris Domogalla,Germany,NULL,NULL,NULL,Athletic,team_371140b8ed4d
player_9616ead58328,Quirin Löppert,Germany,NULL,189,80,Athletic,team_371140b8ed4d
player_9e5f6f28dee7,Alexander Mouhcine,Germany,NULL,NULL,NULL,Athletic,team_371140b8ed4d
player_cac48deec52e,Roman Steinweg,Germany,NULL,NULL,NULL,Athletic,team_371140b8ed4d
player_6908e1ef69bc,Philipp Schützendorf,Germany,NULL,NULL,NULL,Video,team_371140b8ed4d
player_7624df412e2b,Jonas Lössl,Denmark,NULL,195,89,Goalkeeper,team_4a1d81b025e6
player_4c20fe48f314,Elías Ólafsson,Iceland,NULL,201,NULL,Goalkeeper,team_4a1d81b025e6
player_ff77c7e0fcdc,Mark Ugboh,Nigeria,NULL,NULL,NULL,Goalkeeper,team_4a1d81b025e6
player_0df02577505b,Joel Andersson,Sweden,NULL,178,68,Defender,team_4a1d81b025e6
player_5a92be4eb069,Henrik Dalsgaard,Denmark,NULL,192,81,Defender,team_4a1d81b025e6
player_9cf09b2916be,Nikolas Dyhr,Denmark,NULL,177,60,Defender,team_4a1d81b025e6
player_ef020527fdad,Stefan Gartenmann,Denmark,NULL,185,75,Defender,team_4a1d81b025e6
player_049ed4fa75d9,Juninho,Brazil,NULL,187,80,Defender,team_4a1d81b025e6
