match_id,season,date,home_team_id,away_team_id,stadium,city,country,referee,home_score,away_score,possession_home,possession_away
match_53539bdc5f12,2021-2022,07-DEC-21 08.00.00.000000000 PM,team_767d527f7321,team_f41954d1272f,Johan Cruijff ArenA,NULL,NULL,NULL,4,2,NULL,NULL
match_bc4c072f9008,2021-2022,07-DEC-21 08.00.00.000000000 PM,team_97ee5474801c,team_73b5797d5e2a,Signal Iduna Park,NULL,NULL,NULL,5,0,NULL,NULL
match_2b8fdde89336,2021-2022,15-SEP-21 05.45.00.000000000 PM,team_4822e950385c,team_78886873716a,Sheriff Stadium,NULL,NULL,NULL,2,0,NULL,NULL
match_1651ab098e17,2021-2022,15-SEP-21 08.00.00.000000000 PM,team_7ec8336709bf,team_bd172eeb9d96,Giuseppe Meazza,NULL,NULL,NULL,0,1,NULL,NULL
match_310b176e1958,2021-2022,28-SEP-21 05.45.00.000000000 PM,team_78886873716a,team_7ec8336709bf,Olimpiyskyi,NULL,NULL,NULL,0,0,NULL,NULL
match_f3915cb142db,2021-2022,28-SEP-21 08.00.00.000000000 PM,team_bd172eeb9d96,team_4822e950385c,Santiago Bernabéu,NULL,NULL,NULL,1,2,NULL,NULL
match_99ee54d390e6,2021-2022,19-OCT-21 08.00.00.000000000 PM,team_78886873716a,team_bd172eeb9d96,Olimpiyskyi,NULL,NULL,NULL,0,5,NULL,NULL
match_4d1b9346fa6d,2021-2022,19-OCT-21 08.00.00.000000000 PM,team_7ec8336709bf,team_4822e950385c,Giuseppe Meazza,NULL,NULL,NULL,3,1,NULL,NULL
match_a4f9fe9828f2,2021-2022,03-NOV-21 05.45.00.000000000 PM,team_bd172eeb9d96,team_78886873716a,Santiago Bernabéu,NULL,NULL,NULL,2,1,NULL,NULL
match_bce5eafb2648,2021-2022,03-NOV-21 08.00.00.000000000 PM,team_4822e950385c,team_7ec8336709bf,Sheriff Stadium,NULL,NULL,NULL,1,3,NULL,NULL
match_eb636897060a,2021-2022,24-NOV-21 05.45.00.000000000 PM,team_7ec8336709bf,team_78886873716a,Giuseppe Meazza,NULL,NULL,NULL,2,0,NULL,NULL
match_110ed6daa24e,2021-2022,24-NOV-21 08.00.00.000000000 PM,team_4822e950385c,team_bd172eeb9d96,Sheriff Stadium,NULL,NULL,NULL,0,3,NULL,NULL
match_55955a3ba780,2021-2022,07-DEC-21 08.00.00.000000000 PM,team_bd172eeb9d96,team_7ec8336709bf,Santiago Bernabéu,NULL,NULL,NULL,2,0,NULL,NULL
match_1630ac2a3b0f,2021-2022,07-DEC-21 08.00.00.000000000 PM,team_78886873716a,team_4822e950385c,Olimpiyskyi,NULL,NULL,NULL,1,1,NULL,NULL
match_f90e096a6e70,2021-2022,14-SEP-21 08.00.00.000000000 PM,team_e0bf03ddb298,team_677a6e031e93,Spotify Camp Nou,NULL,NULL,NULL,0,3,NULL,NULL
match_e7730157f632,2021-2022,14-SEP-21 08.00.00.000000000 PM,team_4556fff6e2ba,team_ffbe79140f35,Olimpiyskyi,NULL,NULL,NULL,0,0,NULL,NULL
match_001336544628,2021-2022,29-SEP-21 08.00.00.000000000 PM,team_ffbe79140f35,team_e0bf03ddb298,Estádio da Luz,NULL,NULL,NULL,3,0,NULL,NULL
match_84625b0a6de8,2021-2022,29-SEP-21 08.00.00.000000000 PM,team_677a6e031e93,team_4556fff6e2ba,Allianz Arena,NULL,NULL,NULL,5,0,NULL,NULL
match_76866b9a6ce5,2021-2022,20-OCT-21 05.45.00.000000000 PM,team_e0bf03ddb298,team_4556fff6e2ba,Spotify Camp Nou,NULL,NULL,NULL,1,0,NULL,NULL
match_43fee8c50895,2021-2022,20-OCT-21 08.00.00.000000000 PM,team_ffbe79140f35,team_677a6e031e93,Estádio da Luz,NULL,NULL,NULL,0,4,NULL,NULL
match_b16f8efa21b3,2021-2022,02-NOV-21 08.00.00.000000000 PM,team_677a6e031e93,team_ffbe79140f35,Allianz Arena,NULL,NULL,NULL,5,2,NULL,NULL
match_8e1febf7740d,2021-2022,02-NOV-21 08.00.00.000000000 PM,team_4556fff6e2ba,team_e0bf03ddb298,Olimpiyskyi,NULL,NULL,NULL,0,1,NULL,NULL
match_98425d1df4c8,2021-2022,23-NOV-21 05.45.00.000000000 PM,team_4556fff6e2ba,team_677a6e031e93,Olimpiyskyi,NULL,NULL,NULL,1,2,NULL,NULL
match_5f80d5c412ce,2021-2022,23-NOV-21 08.00.00.000000000 PM,team_e0bf03ddb298,team_ffbe79140f35,Spotify Camp Nou,NULL,NULL,NULL,0,0,NULL,NULL
match_50289b6fe623,2021-2022,08-DEC-21 08.00.00.000000000 PM,team_677a6e031e93,team_e0bf03ddb298,Allianz Arena,NULL,NULL,NULL,3,0,NULL,NULL
match_8290379ad436,2021-2022,08-DEC-21 08.00.00.000000000 PM,team_ffbe79140f35,team_4556fff6e2ba,Estádio da Luz,NULL,NULL,NULL,2,0,NULL,NULL
match_d9f61279aa42,2021-2022,14-SEP-21 05.45.00.000000000 PM,team_32b4caa41c27,team_2cd2088171b7,Stadion Wankdorf,NULL,NULL,NULL,2,1,NULL,NULL
match_961601f9e819,2021-2022,14-SEP-21 08.00.00.000000000 PM,team_3e0ef33c950b,team_9d68edb3a129,Estadio de la Cerámica,NULL,NULL,NULL,2,2,NULL,NULL
match_f169d504d53c,2021-2022,29-SEP-21 05.45.00.000000000 PM,team_9d68edb3a129,team_32b4caa41c27,Gewiss Stadium,NULL,NULL,NULL,1,0,NULL,NULL
match_86e65e6d1085,2021-2022,29-SEP-21 08.00.00.000000000 PM,team_2cd2088171b7,team_3e0ef33c950b,Old Trafford,NULL,NULL,NULL,2,1,NULL,NULL
match_355daafc01e9,2021-2022,20-OCT-21 08.00.00.000000000 PM,team_2cd2088171b7,team_9d68edb3a129,Old Trafford,NULL,NULL,NULL,3,2,NULL,NULL
match_2ebefb9b0a91,2021-2022,20-OCT-21 08.00.00.000000000 PM,team_32b4caa41c27,team_3e0ef33c950b,Stadion Wankdorf,NULL,NULL,NULL,1,4,NULL,NULL
match_8a1df759f6cd,2021-2022,02-NOV-21 08.00.00.000000000 PM,team_9d68edb3a129,team_2cd2088171b7,Gewiss Stadium,NULL,NULL,NULL,2,2,NULL,NULL
match_d248b848ff01,2021-2022,02-NOV-21 08.00.00.000000000 PM,team_3e0ef33c950b,team_32b4caa41c27,Estadio de la Cerámica,NULL,NULL,NULL,2,0,NULL,NULL
match_07d826cb20aa,2021-2022,23-NOV-21 05.45.00.000000000 PM,team_3e0ef33c950b,team_2cd2088171b7,Estadio de la Cerámica,NULL,NULL,NULL,0,2,NULL,NULL
match_c4100cbd8e9d,2021-2022,23-NOV-21 08.00.00.000000000 PM,team_32b4caa41c27,team_9d68edb3a129,Stadion Wankdorf,NULL,NULL,NULL,3,3,NULL,NULL
match_892e8f2cd3ef,2021-2022,08-DEC-21 08.00.00.000000000 PM,team_2cd2088171b7,team_32b4caa41c27,Old Trafford,NULL,NULL,NULL,1,1,NULL,NULL
match_14f7b850ba66,2021-2022,09-DEC-21 06.00.00.000000000 PM,team_9d68edb3a129,team_3e0ef33c950b,Gewiss Stadium,NULL,NULL,NULL,2,3,NULL,NULL
match_5e166b350f0c,2021-2022,14-SEP-21 05.45.00.000000000 PM,team_06db06c8d841,team_c61a5e47bd85,Ramón Sánchez Pizjuán,NULL,NULL,NULL,1,1,NULL,NULL
match_e6e46c326deb,2021-2022,14-SEP-21 08.00.00.000000000 PM,team_c178a4d03d9c,team_bdfd899b7367,Stade Pierre Mauroy,NULL,NULL,NULL,0,0,NULL,NULL
match_9405cf9edeb9,2021-2022,29-SEP-21 08.00.00.000000000 PM,team_c61a5e47bd85,team_c178a4d03d9c,Red Bull Arena,NULL,NULL,NULL,2,1,NULL,NULL
match_f18d938ab3da,2021-2022,29-SEP-21 08.00.00.000000000 PM,team_bdfd899b7367,team_06db06c8d841,Volkswagen Arena,NULL,NULL,NULL,1,1,NULL,NULL
match_cb36569b9249,2021-2022,20-OCT-21 05.45.00.000000000 PM,team_c61a5e47bd85,team_bdfd899b7367,Red Bull Arena,NULL,NULL,NULL,3,1,NULL,NULL
match_0f56bed6ec22,2021-2022,20-OCT-21 08.00.00.000000000 PM,team_c178a4d03d9c,team_06db06c8d841,Stade Pierre Mauroy,NULL,NULL,NULL,0,0,NULL,NULL
match_1d2753944e14,2021-2022,02-NOV-21 05.45.00.000000000 PM,team_bdfd899b7367,team_c61a5e47bd85,Volkswagen Arena,NULL,NULL,NULL,2,1,NULL,NULL
match_8831bbab863c,2021-2022,02-NOV-21 08.00.00.000000000 PM,team_06db06c8d841,team_c178a4d03d9c,Ramón Sánchez Pizjuán,NULL,NULL,NULL,1,2,NULL,NULL
match_a425d1239017,2021-2022,23-NOV-21 08.00.00.000000000 PM,team_c178a4d03d9c,team_c61a5e47bd85,Stade Pierre Mauroy,NULL,NULL,NULL,1,0,NULL,NULL
match_726e3a7d232a,2021-2022,23-NOV-21 08.00.00.000000000 PM,team_06db06c8d841,team_bdfd899b7367,Ramón Sánchez Pizjuán,NULL,NULL,NULL,2,0,NULL,NULL
match_36f3fbc725e8,2021-2022,08-DEC-21 08.00.00.000000000 PM,team_c61a5e47bd85,team_06db06c8d841,Red Bull Arena,NULL,NULL,NULL,1,0,NULL,NULL
match_fb689b592c6d,2021-2022,08-DEC-21 08.00.00.000000000 PM,team_bdfd899b7367,team_c178a4d03d9c,Volkswagen Arena,NULL,NULL,NULL,1,3,NULL,NULL
match_fae014e41959,2021-2022,14-SEP-21 08.00.00.000000000 PM,team_b3caca4a5baf,team_64208223658a,Stamford Bridge,NULL,NULL,NULL,1,0,NULL,NULL
match_f6ae662a1ebf,2021-2022,14-SEP-21 08.00.00.000000000 PM,team_d0b29bc7087a,team_b89dc80fb627,Nya Malmö Stadion,NULL,NULL,NULL,0,3,NULL,NULL
match_57b12dbc8837,2021-2022,29-SEP-21 05.45.00.000000000 PM,team_64208223658a,team_d0b29bc7087a,Gazprom Arena,NULL,NULL,NULL,4,0,NULL,NULL
match_c406070279d6,2021-2022,29-SEP-21 08.00.00.000000000 PM,team_b89dc80fb627,team_b3caca4a5baf,Allianz Stadium,NULL,NULL,NULL,1,0,NULL,NULL
match_7fbecf1e6a5a,2021-2022,20-OCT-21 08.00.00.000000000 PM,team_64208223658a,team_b89dc80fb627,Gazprom Arena,NULL,NULL,NULL,0,1,NULL,NULL
match_9f00d55e602d,2021-2022,20-OCT-21 08.00.00.000000000 PM,team_b3caca4a5baf,team_d0b29bc7087a,Stamford Bridge,NULL,NULL,NULL,4,0,NULL,NULL
match_97d41c48b4de,2021-2022,02-NOV-21 05.45.00.000000000 PM,team_d0b29bc7087a,team_b3caca4a5baf,Nya Malmö Stadion,NULL,NULL,NULL,0,1,NULL,NULL
match_028d0f994625,2021-2022,02-NOV-21 08.00.00.000000000 PM,team_b89dc80fb627,team_64208223658a,Allianz Stadium,NULL,NULL,NULL,4,2,NULL,NULL
match_3164101eb299,2021-2022,23-NOV-21 08.00.00.000000000 PM,team_b3caca4a5baf,team_b89dc80fb627,Stamford Bridge,NULL,NULL,NULL,4,0,NULL,NULL
match_da6342eec6c3,2021-2022,23-NOV-21 08.00.00.000000000 PM,team_d0b29bc7087a,team_64208223658a,Nya Malmö Stadion,NULL,NULL,NULL,1,1,NULL,NULL
match_8c98bd27a07c,2021-2022,08-DEC-21 05.45.00.000000000 PM,team_64208223658a,team_b3caca4a5baf,Gazprom Arena,NULL,NULL,NULL,3,3,NULL,NULL
match_dcdae614910e,2021-2022,08-DEC-21 05.45.00.000000000 PM,team_b89dc80fb627,team_d0b29bc7087a,Allianz Stadium,NULL,NULL,NULL,1,0,NULL,NULL
match_7d9b16cbeb44,2021-2022,15-FEB-22 08.00.00.000000000 PM,team_f41954d1272f,team_13d462033389,Estádio José Alvalade,NULL,NULL,NULL,0,5,NULL,NULL
match_02ab869915a4,2021-2022,15-FEB-22 08.00.00.000000000 PM,team_8fe1c826dd62,team_bd172eeb9d96,Parc des Princes,NULL,NULL,NULL,1,0,NULL,NULL
match_c2f3ab24e1ff,2021-2022,16-FEB-22 08.00.00.000000000 PM,team_c61a5e47bd85,team_677a6e031e93,Red Bull Arena,NULL,NULL,NULL,1,1,NULL,NULL
match_6cfd56e1c4fd,2021-2022,16-FEB-22 08.00.00.000000000 PM,team_7ec8336709bf,team_b98e453936a7,Giuseppe Meazza,NULL,NULL,NULL,0,2,NULL,NULL
match_5dbc8d3fe7a3,2021-2022,22-FEB-22 08.00.00.000000000 PM,team_b3caca4a5baf,team_c178a4d03d9c,Stamford Bridge,NULL,NULL,NULL,2,0,NULL,NULL
match_dbf940eb7073,2021-2022,22-FEB-22 08.00.00.000000000 PM,team_3e0ef33c950b,team_b89dc80fb627,Estadio de la Cerámica,NULL,NULL,NULL,1,1,NULL,NULL
match_1773510e1670,2021-2022,23-FEB-22 08.00.00.000000000 PM,team_ffbe79140f35,team_767d527f7321,Estádio da Luz,NULL,NULL,NULL,2,2,NULL,NULL
match_e3e9f4aaf4ed,2021-2022,23-FEB-22 08.00.00.000000000 PM,team_c4911f9718b4,team_2cd2088171b7,Wanda Metropolitano,NULL,NULL,NULL,1,1,NULL,NULL
match_7d148f7815c4,2021-2022,08-MAR-22 08.00.00.000000000 PM,team_677a6e031e93,team_c61a5e47bd85,Allianz Arena,NULL,NULL,NULL,7,1,NULL,NULL
match_78c226bfac15,2021-2022,08-MAR-22 08.00.00.000000000 PM,team_b98e453936a7,team_7ec8336709bf,Anfield,NULL,NULL,NULL,0,1,NULL,NULL
match_a4b5bd21a5e6,2021-2022,09-MAR-22 08.00.00.000000000 PM,team_13d462033389,team_f41954d1272f,Etihad Stadium,NULL,NULL,NULL,0,0,NULL,NULL
match_c4f833a07ccd,2021-2022,09-MAR-22 08.00.00.000000000 PM,team_bd172eeb9d96,team_8fe1c826dd62,Santiago Bernabéu,NULL,NULL,NULL,3,1,NULL,NULL
match_975afcdb34ac,2021-2022,15-MAR-22 08.00.00.000000000 PM,team_767d527f7321,team_ffbe79140f35,Johan Cruijff ArenA,NULL,NULL,NULL,0,1,NULL,NULL
match_cb80e3282a69,2021-2022,15-MAR-22 08.00.00.000000000 PM,team_2cd2088171b7,team_c4911f9718b4,Old Trafford,NULL,NULL,NULL,0,1,NULL,NULL
match_013fb6953411,2021-2022,16-MAR-22 08.00.00.000000000 PM,team_c178a4d03d9c,team_b3caca4a5baf,Stade Pierre Mauroy,NULL,NULL,NULL,1,2,NULL,NULL
match_c53fa367333c,2021-2022,16-MAR-22 08.00.00.000000000 PM,team_b89dc80fb627,team_3e0ef33c950b,Allianz Stadium,NULL,NULL,NULL,0,3,NULL,NULL
match_15d74b9cce5c,2021-2022,05-APR-22 08.00.00.000000000 PM,team_13d462033389,team_c4911f9718b4,Etihad Stadium,NULL,NULL,NULL,1,0,NULL,NULL
match_92aec9ccea87,2021-2022,05-APR-22 08.00.00.000000000 PM,team_ffbe79140f35,team_b98e453936a7,Estádio da Luz,NULL,NULL,NULL,1,3,NULL,NULL
match_84528d06f29a,2021-2022,06-APR-22 08.00.00.000000000 PM,team_b3caca4a5baf,team_bd172eeb9d96,Stamford Bridge,NULL,NULL,NULL,1,3,NULL,NULL
match_2b598f14fbf5,2021-2022,06-APR-22 08.00.00.000000000 PM,team_3e0ef33c950b,team_677a6e031e93,Estadio de la Cerámica,NULL,NULL,NULL,1,0,NULL,NULL
match_21fdd25ca9f2,2021-2022,12-APR-22 08.00.00.000000000 PM,team_bd172eeb9d96,team_b3caca4a5baf,Santiago Bernabéu,NULL,NULL,NULL,2,3,NULL,NULL
match_572074a5824a,2021-2022,12-APR-22 08.00.00.000000000 PM,team_677a6e031e93,team_3e0ef33c950b,Allianz Arena,NULL,NULL,NULL,1,1,NULL,NULL
match_b638fe519998,2021-2022,13-APR-22 08.00.00.000000000 PM,team_c4911f9718b4,team_13d462033389,Wanda Metropolitano,NULL,NULL,NULL,0,0,NULL,NULL
match_a7c3e5f5c2af,2021-2022,13-APR-22 08.00.00.000000000 PM,team_b98e453936a7,team_ffbe79140f35,Anfield,NULL,NULL,NULL,3,3,NULL,NULL
match_1ea10669c89a,2021-2022,26-APR-22 08.00.00.000000000 PM,team_13d462033389,team_bd172eeb9d96,Etihad Stadium,NULL,NULL,NULL,4,3,NULL,NULL
match_b1534a0e34f6,2021-2022,27-APR-22 08.00.00.000000000 PM,team_b98e453936a7,team_3e0ef33c950b,Anfield,NULL,NULL,NULL,2,0,NULL,NULL
match_c678fe855013,2021-2022,03-MAY-22 08.00.00.000000000 PM,team_3e0ef33c950b,team_b98e453936a7,Estadio de la Cerámica,NULL,NULL,NULL,2,3,NULL,NULL
match_6212403f94ef,2021-2022,04-MAY-22 08.00.00.000000000 PM,team_bd172eeb9d96,team_13d462033389,Santiago Bernabéu,NULL,NULL,NULL,3,1,NULL,NULL
match_c41cb8cdd434,2021-2022,28-MAY-22 08.35.00.000000000 PM,team_b98e453936a7,team_bd172eeb9d96,Stade de France,NULL,NULL,NULL,0,1,NULL,NULL
match_9edcbc111aa9,2020-2021,21-OCT-20 05.55.00.000000000 PM,team_c61a5e47bd85,team_25f36d590dfb,Red Bull Arena,NULL,NULL,NULL,2,2,NULL,NULL
match_0a01afde72e4,2020-2021,21-OCT-20 08.00.00.000000000 PM,team_677a6e031e93,team_c4911f9718b4,Allianz Arena,NULL,NULL,NULL,4,0,NULL,NULL
match_67dfd28470ec,2020-2021,27-OCT-20 05.55.00.000000000 PM,team_25f36d590dfb,team_677a6e031e93,RŽD-Arena,NULL,NULL,NULL,1,2,NULL,NULL
match_8cb28b1dfa26,2020-2021,27-OCT-20 08.00.00.000000000 PM,team_c4911f9718b4,team_c61a5e47bd85,Wanda Metropolitano,NULL,NULL,NULL,3,2,NULL,NULL
match_cf4cb3f52ca8,2020-2021,03-NOV-20 05.55.00.000000000 PM,team_25f36d590dfb,team_c4911f9718b4,RŽD-Arena,NULL,NULL,NULL,1,1,NULL,NULL
match_92c0c4957d2a,2020-2021,03-NOV-20 08.00.00.000000000 PM,team_c61a5e47bd85,team_677a6e031e93,Red Bull Arena,NULL,NULL,NULL,2,6,NULL,NULL
match_33a93d5af9c9,2020-2021,25-NOV-20 08.00.00.000000000 PM,team_c4911f9718b4,team_25f36d590dfb,Wanda Metropolitano,NULL,NULL,NULL,0,0,NULL,NULL
match_dcb847054e31,2020-2021,25-NOV-20 08.00.00.000000000 PM,team_677a6e031e93,team_c61a5e47bd85,Allianz Arena,NULL,NULL,NULL,3,1,NULL,NULL
match_c5a67d3c83fb,2020-2021,01-DEC-20 05.55.00.000000000 PM,team_25f36d590dfb,team_c61a5e47bd85,RŽD-Arena,NULL,NULL,NULL,1,3,NULL,NULL
match_704050ac342e,2020-2021,01-DEC-20 08.00.00.000000000 PM,team_c4911f9718b4,team_677a6e031e93,Wanda Metropolitano,NULL,NULL,NULL,1,1,NULL,NULL
match_987e211d738e,2020-2021,09-DEC-20 08.00.00.000000000 PM,team_677a6e031e93,team_25f36d590dfb,Allianz Arena,NULL,NULL,NULL,2,0,NULL,NULL
match_729787ff7b24,2020-2021,09-DEC-20 08.00.00.000000000 PM,team_c61a5e47bd85,team_c4911f9718b4,Red Bull Arena,NULL,NULL,NULL,0,2,NULL,NULL
match_9cbd048153b5,2020-2021,21-OCT-20 05.55.00.000000000 PM,team_bd172eeb9d96,team_78886873716a,Alfredo Di Stéfano,NULL,NULL,NULL,2,3,NULL,NULL
match_3936ee76e45a,2020-2021,21-OCT-20 08.00.00.000000000 PM,team_7ec8336709bf,team_371140b8ed4d,Giuseppe Meazza,NULL,NULL,NULL,2,2,NULL,NULL
match_22564fbd6f0f,2020-2021,27-OCT-20 05.55.00.000000000 PM,team_78886873716a,team_7ec8336709bf,Olimpiyskyi,NULL,NULL,NULL,0,0,NULL,NULL
match_308b286bb1fd,2020-2021,27-OCT-20 08.00.00.000000000 PM,team_371140b8ed4d,team_bd172eeb9d96,Borussia-Park,NULL,NULL,NULL,2,2,NULL,NULL
match_bbd2cb1a32a2,2020-2021,03-NOV-20 05.55.00.000000000 PM,team_78886873716a,team_371140b8ed4d,Olimpiyskyi,NULL,NULL,NULL,0,6,NULL,NULL
match_970cc284b7b8,2020-2021,03-NOV-20 08.00.00.000000000 PM,team_bd172eeb9d96,team_7ec8336709bf,Alfredo Di Stéfano,NULL,NULL,NULL,3,2,NULL,NULL
match_7c9b734a0a37,2020-2021,25-NOV-20 05.55.00.000000000 PM,team_371140b8ed4d,team_78886873716a,Borussia-Park,NULL,NULL,NULL,4,0,NULL,NULL
match_3c38512a1fe2,2020-2021,25-NOV-20 08.00.00.000000000 PM,team_7ec8336709bf,team_bd172eeb9d96,Giuseppe Meazza,NULL,NULL,NULL,0,2,NULL,NULL
match_5c07eac2e1d4,2020-2021,01-DEC-20 05.55.00.000000000 PM,team_78886873716a,team_bd172eeb9d96,Olimpiyskyi,NULL,NULL,NULL,2,0,NULL,NULL
match_d6d60ffdea46,2020-2021,01-DEC-20 08.00.00.000000000 PM,team_371140b8ed4d,team_7ec8336709bf,Borussia-Park,NULL,NULL,NULL,2,3,NULL,NULL
match_b6b46aaf76c2,2020-2021,09-DEC-20 08.00.00.000000000 PM,team_7ec8336709bf,team_78886873716a,Giuseppe Meazza,NULL,NULL,NULL,0,0,NULL,NULL
match_ccf438d3170f,2020-2021,09-DEC-20 08.00.00.000000000 PM,team_bd172eeb9d96,team_371140b8ed4d,Alfredo Di Stéfano,NULL,NULL,NULL,2,0,NULL,NULL
match_a8d4f96a4b21,2020-2021,21-OCT-20 08.00.00.000000000 PM,team_13d462033389,team_fe306f4c3de6,Etihad Stadium,NULL,NULL,NULL,3,1,NULL,NULL
match_056204a664a0,2020-2021,21-OCT-20 08.00.00.000000000 PM,team_a395e47777ff,team_5ae079f1e271,Georgios Karaiskakis,NULL,NULL,NULL,1,0,NULL,NULL
match_52f0fb285ace,2020-2021,27-OCT-20 08.00.00.000000000 PM,team_fe306f4c3de6,team_a395e47777ff,Estádio do Dragão,NULL,NULL,NULL,2,0,NULL,NULL
match_b73a4ff3dc8e,2020-2021,27-OCT-20 08.00.00.000000000 PM,team_5ae079f1e271,team_13d462033389,Vélodrome,NULL,NULL,NULL,0,3,NULL,NULL
match_336a3ff1498e,2020-2021,03-NOV-20 08.00.00.000000000 PM,team_fe306f4c3de6,team_5ae079f1e271,Estádio do Dragão,NULL,NULL,NULL,3,0,NULL,NULL
match_0b4741595bbd,2020-2021,03-NOV-20 08.00.00.000000000 PM,team_13d462033389,team_a395e47777ff,Etihad Stadium,NULL,NULL,NULL,3,0,NULL,NULL
match_8968b055efd4,2020-2021,25-NOV-20 05.55.00.000000000 PM,team_a395e47777ff,team_13d462033389,Georgios Karaiskakis,NULL,NULL,NULL,0,1,NULL,NULL
match_4d94c66a1906,2020-2021,25-NOV-20 08.00.00.000000000 PM,team_5ae079f1e271,team_fe306f4c3de6,Vélodrome,NULL,NULL,NULL,0,2,NULL,NULL
match_8d6edbcc703c,2020-2021,01-DEC-20 08.00.00.000000000 PM,team_fe306f4c3de6,team_13d462033389,Estádio do Dragão,NULL,NULL,NULL,0,0,NULL,NULL
match_4406fd98f2e0,2020-2021,01-DEC-20 08.00.00.000000000 PM,team_5ae079f1e271,team_a395e47777ff,Vélodrome,NULL,NULL,NULL,2,1,NULL,NULL
match_a4864544c742,2020-2021,09-DEC-20 08.00.00.000000000 PM,team_13d462033389,team_5ae079f1e271,Etihad Stadium,NULL,NULL,NULL,3,0,NULL,NULL
match_0ad326b3517a,2020-2021,09-DEC-20 08.00.00.000000000 PM,team_a395e47777ff,team_fe306f4c3de6,Georgios Karaiskakis,NULL,NULL,NULL,0,2,NULL,NULL
match_2ec976f47fcd,2020-2021,21-OCT-20 08.00.00.000000000 PM,team_767d527f7321,team_b98e453936a7,Johan Cruijff ArenA,NULL,NULL,NULL,0,1,NULL,NULL
match_724f80baf948,2020-2021,21-OCT-20 08.00.00.000000000 PM,team_4a1d81b025e6,team_9d68edb3a129,MCH Arena,NULL,NULL,NULL,0,4,NULL,NULL
match_4bc2ab799ed6,2020-2021,27-OCT-20 08.00.00.000000000 PM,team_9d68edb3a129,team_767d527f7321,Gewiss Stadium,NULL,NULL,NULL,2,2,NULL,NULL
match_7d7182809f88,2020-2021,27-OCT-20 08.00.00.000000000 PM,team_b98e453936a7,team_4a1d81b025e6,Anfield,NULL,NULL,NULL,2,0,NULL,NULL
match_da11d4fe4f27,2020-2021,03-NOV-20 08.00.00.000000000 PM,team_9d68edb3a129,team_b98e453936a7,Gewiss Stadium,NULL,NULL,NULL,0,5,NULL,NULL
match_31c117ee04fe,2020-2021,03-NOV-20 08.00.00.000000000 PM,team_4a1d81b025e6,team_767d527f7321,MCH Arena,NULL,NULL,NULL,1,2,NULL,NULL
match_3334aef8a269,2020-2021,25-NOV-20 08.00.00.000000000 PM,team_767d527f7321,team_4a1d81b025e6,Johan Cruijff ArenA,NULL,NULL,NULL,3,1,NULL,NULL
match_29d94512109d,2020-2021,25-NOV-20 08.00.00.000000000 PM,team_b98e453936a7,team_9d68edb3a129,Anfield,NULL,NULL,NULL,0,2,NULL,NULL
match_af51ec61f2e8,2020-2021,01-DEC-20 08.00.00.000000000 PM,team_9d68edb3a129,team_4a1d81b025e6,Gewiss Stadium,NULL,NULL,NULL,1,1,NULL,NULL
match_cadd7188c669,2020-2021,01-DEC-20 08.00.00.000000000 PM,team_b98e453936a7,team_767d527f7321,Anfield,NULL,NULL,NULL,1,0,NULL,NULL
match_1e11017bc8ce,2020-2021,09-DEC-20 05.55.00.000000000 PM,team_767d527f7321,team_9d68edb3a129,Johan Cruijff ArenA,NULL,NULL,NULL,0,1,NULL,NULL
match_570bf8963291,2020-2021,09-DEC-20 05.55.00.000000000 PM,team_4a1d81b025e6,team_b98e453936a7,MCH Arena,NULL,NULL,NULL,1,1,NULL,NULL
match_e3a10f24fa2c,2020-2021,20-OCT-20 08.00.00.000000000 PM,team_b3caca4a5baf,team_06db06c8d841,Stamford Bridge,NULL,NULL,NULL,0,0,NULL,NULL
match_45351967b162,2020-2021,20-OCT-20 08.00.00.000000000 PM,team_d87f70657c47,team_0a8a083d87a2,Roazhon Park,NULL,NULL,NULL,1,1,NULL,NULL
match_6470ec4371ec,2020-2021,28-OCT-20 05.55.00.000000000 PM,team_0a8a083d87a2,team_b3caca4a5baf,Krasnodar Stadium,NULL,NULL,NULL,0,4,NULL,NULL
match_0d54919f8566,2020-2021,28-OCT-20 08.00.00.000000000 PM,team_06db06c8d841,team_d87f70657c47,Ramón Sánchez Pizjuán,NULL,NULL,NULL,1,0,NULL,NULL
match_dfbe984d7600,2020-2021,04-NOV-20 08.00.00.000000000 PM,team_b3caca4a5baf,team_d87f70657c47,Stamford Bridge,NULL,NULL,NULL,3,0,NULL,NULL
match_5a6b3b2b6db6,2020-2021,04-NOV-20 08.00.00.000000000 PM,team_06db06c8d841,team_0a8a083d87a2,Ramón Sánchez Pizjuán,NULL,NULL,NULL,3,2,NULL,NULL
match_c37bdaa55d39,2020-2021,24-NOV-20 05.55.00.000000000 PM,team_d87f70657c47,team_b3caca4a5baf,Roazhon Park,NULL,NULL,NULL,1,2,NULL,NULL
match_b13b73dac7e2,2020-2021,24-NOV-20 05.55.00.000000000 PM,team_0a8a083d87a2,team_06db06c8d841,Krasnodar Stadium,NULL,NULL,NULL,1,2,NULL,NULL
match_abe42083059c,2020-2021,02-DEC-20 05.55.00.000000000 PM,team_0a8a083d87a2,team_d87f70657c47,Krasnodar Stadium,NULL,NULL,NULL,1,0,NULL,NULL
match_193ac839d339,2020-2021,02-DEC-20 08.00.00.000000000 PM,team_06db06c8d841,team_b3caca4a5baf,Ramón Sánchez Pizjuán,NULL,NULL,NULL,0,4,NULL,NULL
